UID,gap,gap_nosoc,evac,hform,emass1,emass2,efermi_hse,efermi_hse_nosoc,cbm,vbm,excitonmass1,excitonmass2,alphax,alphaz,bse_binding,c_11,c_12,c_22,dir_gap,gap_hse,dir_gap_hse,cbm_hse,vbm_hse,lattice_param
125,1.4676334776239564,1.7954279464690592,2.627719153903678,-0.006050018409602398,0.4861188950725153,0.1969601790477936,-4.3515650476320085,-4.3379553981414345,-3.4867613997154705,-4.954394877339427,0.3661980701871561,0.3639313476771511,3.837349977241853,0.31849299360269195,0.537725808234921,30.132538250708777,6.342764704221812,29.658261654912106,1.672702808234921,1.9941093585389853,2.293146906494079,-3.2785259733307583,-5.272635331869744,3.943454
1581,2.083546990939744,2.140092436006655,3.142438458103565,-0.5262205023386013,0.4663470480597505,0.4660272206719611,-6.669629754861948,-6.6884230841600845,-5.7794747468602825,-7.863021737800026,0.3446162332687592,0.3430533894415103,1.723416916519835,0.35012167522614723,1.4641237152818245,35.88012423950089,15.501489302091231,34.541902130258386,2.1436697152818245,3.2010853026072112,3.2365147757875947,-5.6026013210322,-8.803686623639411,3.803389
112,1.237286521153964,1.2391928463758028,2.0053002550780716,0.03868584013695209,0.11811008124920618,0.11805233154227332,-4.553361416255976,-4.553938165542034,-3.970768289797957,-5.2080548109519205,0.07295495670057149,0.07283696051139045,2.5930312186354847,0.2285077769967023,0.966294452939662,63.3756067504897,28.92840187770391,63.39037473011388,2.144420452939661,2.028016480457723,2.9671610097870644,-3.631867486241545,-5.659883966699268,4.097989
2691,1.321438185913853,1.4327447470383627,4.584591519266488,-0.7076623138287831,0.4920124639238637,0.4919560586218921,-4.423260877517434,-4.449428232883738,-3.9116663354745778,-5.233104521388432,0.26691596557608066,0.2668923125231806,7.279562165710219,0.4116217953104684,0.4995411859138533,109.46503542704285,25.442705657365302,109.32217121629236,1.321438185913853,1.8041622979912744,1.8041622979912744,-3.505244026238337,-5.309406324229611,3.319749
3492,0.33947302943856505,0.4951657714266122,3.838131236263495,-0.08913052236815933,0.08561866860700983,0.08534657197022938,-5.081017395595682,-5.173359666037836,-4.843741006640072,-5.1832140360786365,0.09054438189968576,0.09013008684881248,7.685189846291139,0.6330327413682486,0.3631385314350072,30.526826929774828,8.357284839744171,31.08799949641505,0.3795825314350072,0.6814480253702913,0.7157447195223907,-4.818221408594004,-5.4996694339642955,4.511062
1459,2.0968721473050658,2.168302316542789,2.7631184617504356,-0.7971812438093591,0.345241761893786,0.3446992899981854,-5.164576150890274,-5.085023325361332,-4.396075563342881,-6.4929477106479485,2.3910768957246336,2.3738240574763063,2.1188931273776617,0.3636847103742283,1.4192956583805791,16.837213352412313,3.176760176736899,15.82530481361048,2.6080816583805797,2.8670738141172745,3.413856737672085,-4.158895402313426,-7.025969216430701,4.387675
2781,2.6828436521119188,2.683043736376051,3.2535038277723616,-1.5479166346221735,0.3545540037116783,0.3542641416493593,-6.4268404782742135,-6.427032661926375,-5.646735348856296,-8.329579000968213,24.100559249714546,0.4029643919028759,1.231926539657258,0.22750017955995475,1.8233371179945297,129.8209894928219,37.24627150646853,127.76316421824122,3.2393661179945297,4.204344282699862,4.727299106143494,-5.467309276391536,-9.671653559091398,3.219508
3423,0.1220482041994074,0.1147701895202221,5.365844731759942,-0.16170730415687196,0.2876743990279499,0.23091957762187626,-5.8363708651644135,-5.903892785771108,-5.407578735568959,-5.529626939768366,0.17704025322448733,0.08859898374205236,73.7741053590171,0.4381184603138439,0.3422719365814254,213.158869302434,128.49812937378834,212.81065033555458,0.18072293658142544,0.230399132387766,0.29321835265334906,-5.740487463356978,-5.970886595744743,2.893345
1404,1.9539583637002715,2.1164174491667125,3.248108144262776,-0.36045278600356667,0.2286130134648811,0.2280736771508748,-4.589152907462863,-4.508534564207291,-3.906111356567853,-5.8600697202681244,0.5594216931638012,0.4486356910855715,3.6138058458073856,0.4269562789533223,0.9155227146236538,24.37654929661373,4.4292936430273775,25.60217580155861,2.3590117146236538,2.6677781234157325,3.0956395742308525,-3.6281571241279336,-6.2959352475436665,4.300437
1557,3.0976983811405514,3.1059858522382044,3.189118833035475,-0.9876274221718759,0.4351734770645181,0.4348841950687884,-6.078262893680524,-6.0813143082860925,-4.912408341981721,-8.010106723122274,0.31224965073709426,0.31211290477802944,1.2521921430415326,0.33182942733742976,1.6165072826378766,41.269542722693814,14.59740675030834,41.30120277831581,3.1286752826378765,4.344091830424737,4.346415096810726,-4.630232283807609,-8.974324114232346,3.735321
1453,1.0452996636176588,1.0600237260227587,3.3027991681689732,-0.10125193375270906,1.3271450382561176,0.4506978470756978,-4.383255971880542,-4.3979819339645765,-3.667623817702246,-4.712923481319906,1.1074134159478244,0.34893172405677025,3.9139706855613454,0.3359265571649909,1.3520358443676002,59.59461622360357,15.715343764130598,60.396199090465224,1.0503518443676,2.541624949676126,2.541624949676126,-3.1124434971009918,-5.654068446777117,3.7804
886,0.4405060074068936,0.6171739435156306,3.2824672220042865,-0.0069971406379694115,0.3589901395123712,0.3551215303733049,-4.520354534770156,-4.4870408023650175,-4.308822106819513,-4.749328114226407,0.14602942389382653,0.14478039138912768,11.202916132769554,0.4379759512493856,0.7133657570409024,46.76144056222073,52.946323348422155,47.434282145523824,0.4531065467013495,0.7078349935453764,0.7544986680344695,-4.137759033580706,-4.845594027126083,4.816402
3473,0.6998284919246414,0.7019280254093572,3.281345586337116,-2.764167426000176,5.355732596203534,0.9322152383423988,-3.0187480749087645,-3.0187992819175324,-3.0626077711658186,-3.76243626309046,5.492094250135643,0.5117205066153186,9.789092471740004,0.4144382287292992,0.639530980957811,128.98121654534572,49.13704129159069,130.62312809225,0.7053659809578109,1.1937239071608414,1.1967542670067441,-2.4443267914065774,-3.6380506985674192,3.326221
899,0.2940036611609742,0.4262936843842391,3.829516150984945,-0.08708919382807823,0.07845987021821395,0.07844330047693596,-5.113292776703626,-5.2005180562669775,-4.8981174158023855,-5.19212107696336,0.07668556701249818,0.07652170250321158,7.849859139986679,0.6334667210152325,0.6636812819722158,30.977931967666297,6.751399778556053,31.52385074365364,0.3150379332956683,0.621402064889558,0.6376606661470927,-4.887403939686432,-5.508806004575988,4.519757
1381,5.7835091886906325,5.78928598302159,2.6657569367856007,-2.4212598666936764,2.4262890611086974,0.6592254606545234,-2.7858859838078263,-2.7866968794228244,-2.3724817635052213,-8.155990952195854,1.8083442392340607,0.6366883410817642,0.7476623782233494,0.26663764074070395,2.562582894895181,25.76340778876873,5.2892421882824605,25.26637388098759,6.015108894895183,7.440699079502503,7.526308068261651,-1.7229289725783512,-9.163628052080853,4.137628
134,1.7001881973859048,1.8699469983062964,2.3909938130406347,-0.8425723271476695,2.2729212662834217,0.4808498160603799,-5.460356865451256,-4.711696137667634,-4.102726263086477,-5.80291446047238,1.5901950838472423,0.6326886559994941,1.6796929435734955,0.2273865697565741,1.5512856452927628,24.29027334999689,8.323558554957437,24.51361905445287,2.1274316452927637,2.6384546971857423,3.4070686025695682,-3.931523209887281,-6.5699779070730235,3.592914
496,1.3120389597368989,1.6039617769299066,4.310882213579168,-0.33832796512152896,2.9123319514506,2.5894945275317203,-5.604521634527871,-5.8726554641066375,-4.40650177102359,-5.7185407307604885,0.8312659786281609,0.8092534999364837,7.0769306721525345,0.4160960153888823,0.922889136531255,78.6664913260682,19.903333780423935,78.00502111738362,1.3120389597368989,2.2324143450937166,2.2639428600684326,-4.410009572382316,-6.642423917476032,3.631348
821,1.9542325289856977,2.0651766890983976,3.6030815246244106,-0.3729802557458872,1.1384582986567229,0.19452254848771766,-4.101513817815595,-4.044295685677191,-3.2922155388413685,-5.246448067827066,0.16501872367771045,0.16494849701482214,4.564578387900776,0.5617123056125677,0.9540437728207418,56.295801547887756,11.22247020499527,55.31618305527417,2.171764251270834,2.5980957439433245,2.90423197552276,-3.035485997785063,-5.633581741728388,4.132296
2657,0.42656152531346736,0.6373946565631068,3.867711738678553,-1.3488347502778335,2.2862829564055627,0.17612467178832142,-5.257769854094102,-5.331790510912921,-4.946582771568056,-5.373144296881523,0.10651698540904653,0.10605452325054077,5.380590014553238,0.3748443208202123,0.3960390147740432,69.13525349055051,14.016011170395618,67.2905292365382,1.2141540147740433,1.2194114526727229,2.193265624613192,-4.59512034545901,-5.814531798131733,3.7726
